"REF_DATE","GEO","DGUID","Sex","Selected causes of death (ICD-10)","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","Newfoundland and Labrador","2016A000210","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573163","2.1.9.1","875","","","","0"
"2001","Newfoundland and Labrador","2016A000210","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573164","2.1.9.2","177.1","","","","1"
"2001","Newfoundland and Labrador","2016A000210","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573165","2.2.8.1","2142","","","","0"
"2001","Newfoundland and Labrador","2016A000210","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573166","2.2.8.2","870.1","","","","1"
"2001","Newfoundland and Labrador","2016A000210","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573167","2.2.9.1","850","","","","0"
"2001","Newfoundland and Labrador","2016A000210","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573168","2.2.9.2","345.3","","","","1"
"2001","Newfoundland and Labrador","2016A000210","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573169","2.3.8.1","700","","","","0"
"2001","Newfoundland and Labrador","2016A000210","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573170","2.3.8.2","282.0","","","","1"
"2001","Newfoundland and Labrador","2016A000210","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573171","2.3.9.1","25","","","","0"
"2001","Newfoundland and Labrador","2016A000210","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573172","2.3.9.2","10.1","","","","1"
"2001","Prince Edward Island","2015A00071100","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573173","3.1.8.1","1190","","","","0"
"2001","Prince Edward Island","2015A00071100","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573174","3.1.8.2","931.3","","","","1"
"2001","Prince Edward Island","2015A00071100","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573175","3.1.9.1","328","","","","0"
"2001","Prince Edward Island","2015A00071100","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573176","3.1.9.2","256.7","","","","1"
"2001","Prince Edward Island","2015A00071100","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573177","3.2.8.1","960","","","","0"
"2001","Prince Edward Island","2015A00071100","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573178","3.2.8.2","1513.8","","","","1"
"2001","Prince Edward Island","2015A00071100","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573179","3.2.9.1","325","","","","0"
"2001","Prince Edward Island","2015A00071100","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573180","3.2.9.2","512.5","","","","1"
"2001","Prince Edward Island","2015A00071100","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573181","3.3.8.1","230","","","","0"
"2001","Prince Edward Island","2015A00071100","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573182","3.3.8.2","357.3","","","","1"
"2001","Prince Edward Island","2015A00071100","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573183","3.3.9.1","3","","","","0"
"2001","Prince Edward Island","2015A00071100","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573184","3.3.9.2","4.7","","","","1"
"2001","Nova Scotia","2016A000212","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573185","4.1.8.1","4727","","","","0"
"2001","Nova Scotia","2016A000212","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573186","4.1.8.2","542.0","","","","1"
"2001","Nova Scotia","2016A000212","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573187","4.1.9.1","2945","","","","0"
"2001","Nova Scotia","2016A000212","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573188","4.1.9.2","337.7","","","","1"
"2001","Nova Scotia","2016A000212","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573189","4.2.8.1","4077","","","","0"
"2001","Nova Scotia","2016A000212","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573190","4.2.8.2","939.2","","","","1"
"2001","Nova Scotia","2016A000212","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573191","4.2.9.1","2445","","","","0"
"2001","Nova Scotia","2016A000212","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573192","4.2.9.2","563.3","","","","1"
"2001","Nova Scotia","2016A000212","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573193","4.3.8.1","650","","","","0"
"2001","Nova Scotia","2016A000212","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573194","4.3.8.2","148.4","","","","1"
"2001","Nova Scotia","2016A000212","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573195","4.3.9.1","500","","","","0"
"2001","Nova Scotia","2016A000212","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573196","4.3.9.2","114.2","","","","1"
"2001","New Brunswick","2016A000213","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573197","5.1.8.1","5867","","","","0"
"2001","New Brunswick","2016A000213","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573198","5.1.8.2","834.9","","","","1"
"2001","New Brunswick","2016A000213","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573199","5.1.9.1","3015","","","","0"
"2001","New Brunswick","2016A000213","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573200","5.1.9.2","429.1","","","","1"
"2001","New Brunswick","2016A000213","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573201","5.2.8.1","4760","","","","0"
"2001","New Brunswick","2016A000213","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573202","5.2.8.2","1348.9","","","","1"
"2001","New Brunswick","2016A000213","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573203","5.2.9.1","2420","","","","0"
"2001","New Brunswick","2016A000213","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573204","5.2.9.2","685.8","","","","1"
"2001","New Brunswick","2016A000213","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573205","5.3.8.1","1107","","","","0"
"2001","New Brunswick","2016A000213","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573206","5.3.8.2","316.5","","","","1"
"2001","New Brunswick","2016A000213","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573207","5.3.9.1","595","","","","0"
"2001","New Brunswick","2016A000213","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573208","5.3.9.2","170.1","","","","1"
"2001","Quebec","2016A000224","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573209","6.1.8.1","35544","","","","0"
"2001","Quebec","2016A000224","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573210","6.1.8.2","509.1","","","","1"
"2001","Quebec","2016A000224","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573211","6.1.9.1","41778","","","","0"
"2001","Quebec","2016A000224","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573212","6.1.9.2","598.4","","","","1"
"2001","Quebec","2016A000224","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573213","6.2.8.1","27332","","","","0"
"2001","Quebec","2016A000224","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573214","6.2.8.2","781.1","","","","1"
"2001","Quebec","2016A000224","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573215","6.2.9.1","33078","","","","0"
"2001","Quebec","2016A000224","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573216","6.2.9.2","945.3","","","","1"
"2001","Quebec","2016A000224","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573217","6.3.8.1","8212","","","","0"
"2001","Quebec","2016A000224","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573218","6.3.8.2","235.8","","","","1"
"2001","Quebec","2016A000224","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573219","6.3.9.1","8700","","","","0"
"2001","Quebec","2016A000224","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573220","6.3.9.2","249.9","","","","1"
