submission_date,state,case_number,death_number,new_death
2021-12-02,KY,64.12,0.53,24
2022-04-19,KY,8.25,0.07,3
2021-03-31,KY,14.64,0.22,10
2022-01-10,KY,142.22,0.59,27
2021-02-11,KY,38.19,0.61,28
2021-05-24,KY,2.77,0.15,7
2020-07-11,KY,14.68,0.11,5
2021-06-09,KY,5.66,0.18,8
2021-07-15,KY,12.34,0.11,5
2020-10-25,KY,24.56,0.59,27
2021-12-06,KY,30.05,0.44,20
2022-02-19,KY,59.33,0.81,37
2020-05-13,KY,5.97,0.11,5
2020-12-11,KY,91.53,1.16,53
2020-07-28,KY,13.35,0.22,10
2021-10-16,KY,31.81,0.83,38
2020-12-18,KY,83.37,1.19,54
2020-05-26,KY,3.78,0.13,6
2020-03-04,KY,0.00,0.00,0
2021-04-27,KY,15.58,0.13,6
2020-03-28,KY,2.30,0.00,0
2020-11-17,KY,70.66,0.90,41
2021-03-14,KY,7.40,0.22,10
2021-04-02,KY,12.71,0.24,11
2022-01-13,KY,244.57,1.05,48
2021-12-25,KY,50.49,0.64,29
2021-02-08,KY,22.04,0.81,37
2020-11-07,KY,50.07,0.44,20
2022-07-21,KY,71.93,0.20,9
2020-03-19,KY,0.40,0.02,1
2022-07-18,KY,31.52,0.22,10
2020-11-21,KY,79.44,1.12,51
2022-04-23,KY,8.34,0.04,2
2022-02-14,KY,41.38,1.12,51
2022-06-22,KY,38.39,0.11,5
2021-01-27,KY,66.95,0.90,41
2020-11-19,KY,91.14,0.99,45
2021-05-09,KY,5.05,0.20,9
2021-02-09,KY,46.40,0.68,31
2021-04-17,KY,13.50,0.13,6
2022-09-16,KY,20.92,0.04,2
2020-06-18,KY,5.47,0.09,4
2020-07-27,KY,6.61,0.13,6
2021-10-11,KY,18.46,0.90,41
2022-10-13,KY,0.00,0.00,0
2021-10-02,KY,52.15,1.34,61
2020-07-17,KY,15.15,0.13,6
2021-06-16,KY,4.79,0.02,1
2020-05-21,KY,3.56,0.18,8
2021-02-14,KY,23.93,0.61,28
2020-04-09,KY,2.94,0.18,8
2020-03-05,KY,0.00,0.00,0
2020-03-22,KY,0.46,0.02,1
2022-02-24,KY,44.36,0.75,34
2020-08-31,KY,5.36,0.29,13
2022-02-06,KY,59.97,1.10,50
2021-07-04,KY,2.52,0.09,4
2021-03-10,KY,20.33,0.33,15
2020-05-06,KY,6.89,0.26,12
2022-10-04,KY,0.00,0.00,0
2020-08-11,KY,22.17,0.15,7
2021-05-26,KY,7.66,0.20,9
2021-09-27,KY,35.14,1.73,79
2021-09-22,KY,94.23,1.49,68
2021-07-29,KY,37.34,0.20,9
2020-07-01,KY,5.73,0.13,6
2021-12-21,KY,56.30,0.75,34
2022-01-01,KY,118.57,0.55,25
2021-01-12,KY,73.62,0.92,42
2022-05-02,KY,6.80,0.07,3
2021-11-14,KY,17.32,0.29,13
2022-02-01,KY,188.82,1.54,70
2020-04-26,KY,4.43,0.20,9
2020-11-08,KY,27.79,0.68,31
2022-04-22,KY,8.76,0.02,1
2020-12-13,KY,52.46,0.92,42
2021-06-21,KY,1.36,0.11,5
2022-09-23,KY,14.03,0.00,0
2022-10-01,KY,0.00,0.00,0
2022-06-09,KY,34.48,0.15,7
2021-05-20,KY,9.28,0.09,4
2020-05-02,KY,5.07,0.22,10
2022-02-28,KY,13.94,0.64,29
2022-09-27,KY,13.08,0.00,0
2021-04-24,KY,10.60,0.18,8
2021-09-12,KY,75.66,1.19,54
2021-05-31,KY,2.55,0.04,2
2020-12-26,KY,16.42,1.27,58
2020-04-20,KY,2.99,0.22,10
2020-09-02,KY,18.64,0.20,9
2021-03-08,KY,5.84,0.33,15
2022-01-06,KY,280.13,0.70,32
2022-05-27,KY,26.03,0.11,5
2022-06-06,KY,17.74,0.15,7
2021-08-18,KY,91.36,0.70,32
2021-05-10,KY,3.69,0.09,4
2020-11-27,KY,45.50,0.92,42
2020-12-25,KY,39.95,0.92,42
2021-01-23,KY,68.46,0.99,45
2022-01-22,KY,279.51,0.99,45
2022-01-08,KY,179.44,1.05,48
2020-12-14,KY,38.90,1.12,51
2021-08-12,KY,75.90,0.35,16
2020-07-12,KY,12.12,0.15,7
2022-09-17,KY,17.96,0.04,2
2020-06-03,KY,5.31,0.13,6
2021-11-23,KY,44.76,0.42,19
2022-10-18,KY,17.96,0.75,34
2021-06-23,KY,4.19,0.04,2
2020-09-10,KY,18.42,0.18,8
2022-07-30,KY,32.33,0.24,11
2022-05-29,KY,15.43,0.04,2
2021-07-09,KY,8.63,0.04,2
2020-05-30,KY,3.60,0.20,9
2022-03-05,KY,15.78,0.61,28
2021-05-01,KY,12.05,0.07,3
2021-11-20,KY,37.78,0.24,11
2020-05-12,KY,4.30,0.15,7
2022-03-17,KY,9.28,0.33,15
2021-11-27,KY,19.43,0.29,13
2021-05-06,KY,13.28,0.11,5
2021-08-29,KY,80.07,0.94,43
2022-06-03,KY,35.69,0.13,6
2022-07-19,KY,62.18,0.20,9
2022-08-31,KY,70.99,0.07,3
2022-06-10,KY,30.97,0.18,8
2020-07-08,KY,11.37,0.13,6
2020-11-18,KY,67.12,1.01,46
2021-02-05,KY,47.41,0.81,37
2022-08-19,KY,62.40,0.20,9
2020-07-10,KY,13.52,0.07,3
2022-08-05,KY,46.10,0.20,9
2021-09-29,KY,72.39,1.16,53
2020-06-11,KY,1.56,0.26,12
2022-01-09,KY,148.91,0.68,31
2022-04-03,KY,1.54,0.13,6
2020-08-25,KY,15.67,0.29,13
2021-10-23,KY,23.44,0.57,26
2020-05-31,KY,2.28,0.07,3
2020-03-23,KY,0.42,0.00,0
2020-05-19,KY,4.21,0.20,9
2021-02-06,KY,38.94,0.77,35
2022-10-09,KY,0.00,0.00,0
2021-09-14,KY,109.18,1.16,53
2020-12-28,KY,30.14,1.12,51
2021-08-17,KY,80.49,0.53,24
2022-07-15,KY,55.09,0.33,15
2022-04-20,KY,9.68,0.09,4
2021-04-26,KY,4.24,0.18,8
2020-07-03,KY,9.53,0.09,4
2020-06-12,KY,6.39,0.11,5
2020-07-25,KY,18.04,0.22,10
2020-06-28,KY,2.28,0.11,5
2020-09-22,KY,14.64,0.26,12
2022-09-03,KY,44.45,0.13,6
2020-12-30,KY,83.67,1.05,48
2022-03-26,KY,4.13,0.15,7
2021-03-13,KY,15.10,0.53,24
2022-06-02,KY,37.18,0.11,5
2021-01-21,KY,86.53,0.92,42
2020-04-23,KY,3.45,0.20,9
2021-06-10,KY,4.89,0.13,6
2020-08-16,KY,9.42,0.18,8
2021-11-17,KY,44.76,0.35,16
2022-05-16,KY,13.65,0.07,3
2020-10-05,KY,9.20,0.29,13
2021-05-19,KY,10.34,0.09,4
2022-01-27,KY,262.81,1.19,54
2022-09-25,KY,8.12,0.00,0
2022-07-29,KY,48.53,0.22,10
2020-10-22,KY,29.08,0.57,26
2021-09-08,KY,110.37,1.38,63
2020-09-27,KY,11.02,0.29,13
2021-08-05,KY,49.52,0.31,14
2020-09-24,KY,14.86,0.24,11
2020-04-11,KY,1.84,0.15,7
2020-09-09,KY,14.05,0.35,16
2021-09-30,KY,49.96,1.45,66
2022-03-13,KY,4.63,0.18,8
2022-03-15,KY,12.42,0.48,22
2020-10-31,KY,40.30,0.44,20
2022-10-16,KY,0.00,0.00,0
2022-02-13,KY,52.48,0.72,33
2020-09-08,KY,7.11,0.29,13
2020-09-30,KY,18.20,0.15,7
2022-06-15,KY,36.68,0.04,2
2020-04-02,KY,2.39,0.09,4
2020-03-01,KY,0.00,0.00,0
2020-06-15,KY,4.08,0.09,4
2020-06-20,KY,5.69,0.11,5
2021-04-25,KY,7.46,0.13,6
2021-12-22,KY,69.74,0.86,39
2021-12-17,KY,60.03,0.66,30
2022-01-11,KY,280.41,0.77,35
2021-10-06,KY,56.43,0.70,32
2022-05-01,KY,6.54,0.09,4
2020-04-27,KY,2.90,0.11,5
2021-03-09,KY,15.41,0.18,8
2021-03-20,KY,13.92,0.18,8
2020-06-23,KY,5.47,0.22,10
2020-11-06,KY,50.18,0.81,37
2021-07-10,KY,7.70,0.11,5
2020-05-09,KY,3.97,0.15,7
2020-10-29,KY,40.48,0.37,17
2020-08-10,KY,3.69,0.22,10
2020-11-04,KY,37.86,0.46,21
2021-01-13,KY,89.56,0.97,44
2022-05-19,KY,25.24,0.11,5
2021-04-10,KY,11.74,0.04,2
2021-02-07,KY,42.28,0.68,31
2022-03-21,KY,3.40,0.22,10
2020-06-17,KY,4.39,0.04,2
2022-04-13,KY,7.18,0.11,5
2021-05-27,KY,7.31,0.11,5
2022-09-24,KY,11.57,0.00,0
2020-06-06,KY,6.15,0.07,3
2022-02-15,KY,75.35,0.92,42
2022-05-25,KY,35.82,0.04,2
2020-09-17,KY,12.86,0.11,5
2022-08-23,KY,80.23,0.20,9
2022-09-29,KY,0.00,0.00,0
2022-05-13,KY,26.01,0.07,3
2021-05-08,KY,10.25,0.26,12
2022-05-03,KY,14.16,0.07,3
2020-09-26,KY,19.27,0.20,9
2021-11-05,KY,27.72,0.37,17
2022-03-02,KY,22.70,0.50,23
2022-06-16,KY,34.22,0.20,9
2020-04-08,KY,3.82,0.15,7
2020-11-11,KY,59.13,0.55,25
2021-06-01,KY,2.77,0.11,5
2021-05-16,KY,4.39,0.20,9
2022-03-08,KY,17.06,0.40,18
2022-03-18,KY,7.24,0.35,16
2021-09-28,KY,69.60,1.47,67
2021-08-06,KY,58.65,0.35,16
2021-10-08,KY,37.95,1.14,52
2021-08-11,KY,72.11,0.40,18
2022-04-10,KY,2.61,0.04,2
2021-07-20,KY,18.46,0.09,4
2022-01-20,KY,341.43,0.88,40
2020-08-18,KY,15.96,0.18,8
2022-09-05,KY,23.27,0.04,2
2021-03-07,KY,9.11,0.33,15
2021-03-06,KY,16.18,0.35,16
2020-03-30,KY,0.66,0.07,3
2021-03-16,KY,13.50,0.09,4
2021-11-22,KY,17.87,0.31,14
2020-06-02,KY,5.00,0.07,3
2020-07-20,KY,7.35,0.18,8
2020-09-14,KY,8.12,0.15,7
2020-07-31,KY,18.83,0.20,9
2021-10-20,KY,35.05,0.79,36
2020-11-15,KY,35.21,0.70,32
2021-08-13,KY,74.15,0.59,27
2022-05-21,KY,23.40,0.15,7
2020-11-23,KY,52.02,0.99,45
2021-03-05,KY,16.77,0.24,11
2020-04-05,KY,2.28,0.15,7
2020-12-01,KY,75.93,1.23,56
2022-09-26,KY,7.42,0.00,0
2020-08-06,KY,15.94,0.18,8
2022-06-18,KY,33.72,0.09,4
2021-01-06,KY,104.20,1.03,47
2022-01-26,KY,317.14,1.10,50
2021-02-02,KY,50.18,0.77,35
2021-11-07,KY,13.63,0.29,13
2020-04-22,KY,4.54,0.26,12
2021-01-18,KY,42.39,1.01,46
2022-08-21,KY,34.88,0.09,4
2022-04-29,KY,14.11,0.02,1
2021-06-11,KY,4.54,0.11,5
2022-08-06,KY,39.20,0.26,12
2021-06-29,KY,4.94,0.11,5
2022-05-04,KY,19.62,0.04,2
2022-06-14,KY,30.95,0.07,3
2020-07-05,KY,4.98,0.04,2
2022-08-16,KY,58.85,0.13,6
2021-08-27,KY,119.19,1.01,46
2021-05-13,KY,12.23,0.13,6
2020-08-07,KY,15.61,0.20,9
2021-08-07,KY,53.71,0.24,11
2021-08-16,KY,44.69,0.59,27
2022-01-30,KY,111.00,1.16,53
2022-09-15,KY,24.78,0.02,1
2022-08-12,KY,44.84,0.18,8
2021-09-07,KY,55.69,0.83,38
2021-12-04,KY,52.20,0.37,17
2021-05-30,KY,2.66,0.18,8
2020-06-30,KY,7.73,0.13,6
2021-03-11,KY,20.81,0.29,13
2020-04-14,KY,2.72,0.18,8
2020-03-17,KY,0.13,0.00,0
2020-11-22,KY,46.21,0.90,41
2022-09-14,KY,27.57,0.09,4
2022-02-23,KY,48.62,0.90,41
2022-07-07,KY,59.79,0.07,3
2022-08-08,KY,20.57,0.22,10
2021-05-17,KY,3.80,0.09,4
2022-06-20,KY,16.88,0.09,4
2021-08-03,KY,42.76,0.24,11
2021-09-04,KY,110.43,1.51,69
2020-05-10,KY,2.72,0.22,10
2022-04-30,KY,11.44,0.09,4
2022-10-07,KY,69.98,0.57,26
2021-02-13,KY,27.66,0.97,44
2021-06-12,KY,4.83,0.11,5
2021-08-30,KY,62.69,1.01,46
2021-09-15,KY,112.85,1.23,56
2022-01-17,KY,153.91,0.77,35
2020-07-15,KY,11.90,0.09,4
2020-09-15,KY,15.54,0.18,8
2020-12-15,KY,68.22,1.03,47
2020-08-30,KY,11.66,0.22,10
2020-04-18,KY,2.44,0.20,9
2021-06-13,KY,1.93,0.09,4
2020-08-19,KY,15.19,0.22,10
2020-08-12,KY,17.76,0.18,8
2020-09-21,KY,7.62,0.33,15
2022-02-09,KY,138.92,1.01,46
2020-06-13,KY,6.19,0.15,7
2022-10-12,KY,52.11,0.68,31
2021-10-10,KY,34.55,0.68,31
2020-08-14,KY,18.50,0.22,10
2021-07-07,KY,8.25,0.11,5
2021-10-13,KY,45.88,0.90,41
2022-04-02,KY,4.98,0.07,3
2022-07-25,KY,33.19,0.20,9
2021-10-22,KY,27.92,0.68,31
2022-01-23,KY,229.82,1.27,58
2021-11-12,KY,28.05,0.20,9
2022-07-22,KY,58.96,0.18,8
2020-04-07,KY,2.68,0.11,5
2022-07-12,KY,55.20,0.09,4
2022-03-01,KY,27.02,0.81,37
2022-09-20,KY,19.97,0.02,1
2021-01-30,KY,56.21,0.83,38
2022-08-20,KY,61.13,0.24,11
2022-02-10,KY,125.75,1.34,61
2020-03-26,KY,1.56,0.00,0
2020-08-24,KY,7.27,0.04,2
2020-03-11,KY,0.07,0.00,0
2020-08-05,KY,14.53,0.11,5
2020-09-16,KY,16.86,0.31,14
2020-07-19,KY,21.03,0.13,6
2022-02-04,KY,136.97,0.94,43
2021-04-11,KY,8.41,0.07,3
2022-07-04,KY,25.48,0.11,5
2020-12-22,KY,67.89,1.27,58
2020-11-02,KY,23.82,0.48,22
2020-03-06,KY,0.00,0.00,0
2020-05-25,KY,0.42,0.18,8
2022-02-03,KY,210.50,1.21,55
2022-07-26,KY,67.15,0.15,7
2022-06-17,KY,33.21,0.09,4
2020-06-16,KY,5.22,0.11,5
2022-03-28,KY,2.28,0.29,13
2022-04-27,KY,15.21,0.11,5
2020-05-15,KY,6.04,0.11,5
2021-01-02,KY,32.07,1.12,51
2022-05-23,KY,15.85,0.11,5
2021-05-05,KY,14.55,0.13,6
2021-05-03,KY,4.68,0.09,4
2020-11-30,KY,48.84,0.97,44
2020-09-13,KY,12.73,0.15,7
2021-07-17,KY,12.64,0.00,0
2021-02-18,KY,29.63,0.61,28
2021-11-29,KY,19.95,0.40,18
2022-05-28,KY,25.92,0.11,5
2021-04-14,KY,18.20,0.20,9
2021-02-26,KY,21.20,0.68,31
2020-09-07,KY,6.43,0.15,7
2021-11-21,KY,23.66,0.35,16
2020-07-14,KY,11.85,0.22,10
2020-04-04,KY,2.17,0.18,8
2020-03-07,KY,0.04,0.00,0
2020-12-20,KY,40.06,1.30,59
2021-12-19,KY,36.55,0.61,28
2021-12-09,KY,58.52,0.46,21
2020-11-01,KY,32.49,0.42,19
2021-09-05,KY,79.88,1.12,51
2022-04-08,KY,4.26,0.11,5
2021-12-05,KY,30.77,0.35,16
2021-05-12,KY,12.20,0.18,8
2022-08-14,KY,18.86,0.22,10
2022-06-04,KY,39.73,0.13,6
2020-04-10,KY,1.47,0.22,10
2020-05-27,KY,3.40,0.20,9
2020-07-30,KY,15.21,0.11,5
2021-12-20,KY,28.95,0.53,24
2022-02-08,KY,131.94,1.19,54
2020-06-21,KY,2.77,0.11,5
2022-07-17,KY,34.35,0.13,6
2021-06-25,KY,4.17,0.09,4
2020-08-01,KY,14.55,0.13,6
2022-09-04,KY,25.53,0.13,6
2021-04-30,KY,14.18,0.11,5
2020-08-02,KY,8.69,0.20,9
2021-08-14,KY,61.92,0.46,21
2021-03-25,KY,15.39,0.18,8
2020-07-22,KY,17.63,0.11,5
2020-04-24,KY,3.93,0.20,9
2020-06-27,KY,7.92,0.15,7
2020-10-19,KY,14.20,0.48,22
2020-12-04,KY,76.69,1.12,51
2021-03-28,KY,7.49,0.18,8
2022-02-27,KY,10.80,0.53,24
2020-06-14,KY,2.09,0.13,6
2022-01-18,KY,224.24,0.88,40
2021-07-14,KY,13.30,0.11,5
2020-10-21,KY,25.84,0.33,15
2020-07-07,KY,8.82,0.09,4
2021-03-21,KY,6.69,0.18,8
2021-02-23,KY,28.97,0.37,17
2021-04-23,KY,11.98,0.22,10
2021-01-11,KY,48.47,0.92,42
2021-09-24,KY,82.40,1.51,69
2022-04-18,KY,3.69,0.09,4
2022-03-10,KY,12.99,0.33,15
2022-03-20,KY,3.64,0.22,10
2022-01-31,KY,104.64,1.49,68
2021-02-16,KY,25.40,0.55,25
2021-09-03,KY,123.21,1.16,53
2020-07-13,KY,6.30,0.15,7
2021-05-22,KY,6.85,0.11,5
2021-10-26,KY,24.76,0.44,20
2022-06-30,KY,43.26,0.20,9
2021-11-11,KY,34.59,0.33,15
2021-06-02,KY,5.90,0.13,6
2022-04-15,KY,6.43,0.09,4
2022-02-20,KY,26.63,0.68,31
2021-04-29,KY,13.92,0.07,3
2022-05-06,KY,18.39,0.09,4
2021-07-05,KY,2.11,0.04,2
2021-12-29,KY,148.56,0.70,32
2021-03-02,KY,21.20,0.26,12
2022-07-27,KY,64.93,0.15,7
2021-11-18,KY,34.55,0.44,20
2022-06-28,KY,47.59,0.18,8
2022-05-18,KY,34.00,0.09,4
2020-10-23,KY,34.99,0.35,16
2020-08-15,KY,14.25,0.24,11
2022-08-22,KY,35.03,0.04,2
2021-12-07,KY,59.88,0.35,16
2022-01-04,KY,206.84,0.66,30
2021-02-27,KY,20.55,0.31,14
2021-02-20,KY,28.34,0.57,26
2020-06-25,KY,7.05,0.13,6
2021-03-29,KY,5.71,0.07,3
2020-04-06,KY,1.51,0.15,7
2021-04-22,KY,12.20,0.07,3
2020-08-09,KY,7.31,0.20,9
2021-02-24,KY,26.27,0.40,18
2022-01-21,KY,406.65,0.92,42
2021-04-08,KY,13.19,0.20,9
2021-01-15,KY,84.55,1.08,49
2022-02-22,KY,45.11,0.77,35
2020-08-26,KY,17.19,0.31,14
2022-01-02,KY,72.98,0.64,29
2022-06-11,KY,29.59,0.07,3
2020-05-01,KY,6.85,0.22,10
2022-04-09,KY,4.46,0.09,4
2022-04-26,KY,11.48,0.07,3
2022-08-07,KY,26.01,0.07,3
2021-12-15,KY,62.71,0.61,28
2022-10-02,KY,0.00,0.00,0
2020-07-24,KY,19.80,0.22,10
2021-07-25,KY,11.98,0.22,10
2021-03-12,KY,13.83,0.37,17
2022-06-23,KY,38.26,0.22,10
2021-10-24,KY,18.77,0.42,19
2020-05-14,KY,4.41,0.11,5
2021-04-09,KY,14.97,0.22,10
2022-07-14,KY,53.73,0.15,7
2021-10-31,KY,11.98,0.48,22
2020-05-18,KY,2.44,0.18,8
2020-10-11,KY,18.28,0.35,16
2021-06-08,KY,10.45,0.09,4
2022-01-16,KY,257.45,0.99,45
2020-12-05,KY,86.44,1.51,69
2021-01-29,KY,59.70,0.57,26
2022-06-29,KY,48.55,0.11,5
2022-01-07,KY,228.59,0.83,38
2021-07-12,KY,4.17,0.13,6
2022-05-24,KY,30.20,0.11,5
2020-03-13,KY,0.07,0.00,0
2021-03-24,KY,14.66,0.13,6
2021-03-30,KY,13.52,0.26,12
2022-01-28,KY,330.70,1.27,58
2021-08-02,KY,26.27,0.20,9
2021-04-16,KY,14.25,0.11,5
2021-06-26,KY,3.34,0.13,6
2021-04-13,KY,16.16,0.15,7
2021-12-01,KY,72.06,0.44,20
2020-12-03,KY,84.66,1.12,51
2021-11-26,KY,17.93,0.40,18
2022-04-12,KY,7.97,0.04,2
2022-08-30,KY,74.96,0.07,3
2022-09-10,KY,31.72,0.00,0
2022-07-31,KY,30.12,0.31,14
2021-01-10,KY,69.38,0.99,45
2021-12-13,KY,24.78,0.42,19
2021-07-21,KY,22.13,0.15,7
2021-05-29,KY,6.04,0.13,6
2020-08-04,KY,16.68,0.18,8
2021-01-07,KY,105.10,1.05,48
2022-02-12,KY,82.23,0.86,39
2022-08-18,KY,61.59,0.09,4
2020-03-20,KY,0.61,0.00,0
2021-04-07,KY,14.36,0.22,10
2020-06-04,KY,4.08,0.22,10
2022-06-12,KY,17.08,0.11,5
2021-09-25,KY,71.69,1.45,66
2022-03-06,KY,11.46,0.48,22
2020-09-28,KY,8.67,0.20,9
2022-04-14,KY,6.87,0.13,6
2021-07-24,KY,23.46,0.11,5
2020-11-05,KY,51.21,0.66,30
2021-01-22,KY,76.69,0.83,38
2022-10-03,KY,66.79,0.55,25
2021-05-11,KY,10.91,0.07,3
2020-05-23,KY,3.47,0.09,4
2022-07-06,KY,52.50,0.11,5
2021-01-03,KY,60.36,0.90,41
2020-04-17,KY,2.13,0.24,11
2021-07-27,KY,29.08,0.18,8
2022-09-06,KY,30.12,0.07,3
2022-06-24,KY,40.89,0.22,10
2022-09-28,KY,16.13,0.00,0
2022-04-21,KY,9.02,0.15,7
2021-11-06,KY,24.32,0.53,24
2020-09-06,KY,11.28,0.20,9
2021-07-19,KY,7.92,0.07,3
2020-11-16,KY,37.82,0.79,36
2022-10-06,KY,0.00,0.00,0
2020-09-01,KY,19.65,0.31,14
2020-05-17,KY,2.28,0.18,8
2021-10-04,KY,26.25,1.19,54
2021-09-26,KY,40.15,1.05,48
2021-07-18,KY,7.81,0.09,4
2020-08-13,KY,19.07,0.24,11
2021-11-01,KY,11.68,0.55,25
2022-02-07,KY,59.07,0.97,44
2022-07-01,KY,45.52,0.13,6
2021-01-05,KY,62.67,1.10,50
2020-05-14,MD,17.32,0.79,50
2022-01-29,MD,40.12,0.71,45
2020-06-20,MD,6.48,0.32,20
2020-11-14,MD,36.85,0.33,21
2021-12-16,MD,49.93,0.27,17
2022-01-14,MD,166.68,0.94,59
2021-12-26,MD,98.44,0.48,30
2020-11-24,MD,26.47,0.52,33
2021-07-12,MD,1.25,0.00,0
2020-11-03,MD,12.24,0.10,6
2020-11-01,MD,13.72,0.13,8
2020-07-24,MD,14.77,0.14,9
2022-02-06,MD,18.51,0.52,33
2022-07-29,MD,28.64,0.17,11
2021-11-22,MD,13.21,0.14,9
2020-10-30,MD,14.72,0.21,13
2020-04-13,MD,11.29,0.59,37
2021-01-09,MD,59.67,0.76,48
2022-02-17,MD,13.56,0.11,7
2020-06-08,MD,6.84,0.43,27
2021-08-06,MD,14.13,0.06,4
2021-12-07,MD,18.89,0.17,11
2021-06-15,MD,1.06,0.08,5
2020-11-29,MD,31.74,0.52,33
2022-07-19,MD,32.33,0.03,2
2021-08-24,MD,13.45,0.13,8
2022-04-10,MD,0.00,0.00,0
2020-11-05,MD,19.02,0.17,11
2020-05-17,MD,13.27,0.79,50
2021-02-15,MD,11.46,0.54,34
2020-04-25,MD,18.26,1.08,68
2021-08-19,MD,16.83,0.16,10
2021-05-13,MD,7.53,0.30,19
2021-09-23,MD,22.31,0.21,13
2020-09-11,MD,10.26,0.16,10
2022-06-20,MD,0.00,0.00,0
2022-07-25,MD,64.67,0.37,23
2022-06-09,MD,24.63,0.17,11
2022-04-24,MD,0.00,0.00,0
2020-08-06,MD,9.19,0.14,9
2022-07-27,MD,31.36,0.16,10
2020-06-12,MD,6.60,0.37,23
2022-05-20,MD,34.68,0.06,4
2020-06-09,MD,7.94,0.38,24
2021-03-01,MD,9.57,0.24,15
2021-01-03,MD,34.10,0.70,44
2021-03-22,MD,10.83,0.25,16
2022-08-23,MD,17.50,0.13,8
2022-03-04,MD,6.07,0.08,5
2021-05-01,MD,14.91,0.25,16
2021-08-22,MD,15.72,0.11,7
2022-03-07,MD,12.16,0.48,30
2021-07-09,MD,2.30,0.03,2
2020-03-22,MD,0.86,0.00,0
2021-07-23,MD,4.57,0.06,4
2022-05-09,MD,65.10,0.16,10
2022-01-17,MD,107.85,0.83,52
2021-06-21,MD,0.64,0.06,4
2021-06-12,MD,1.37,0.05,3
2021-12-30,MD,245.34,0.51,32
2022-09-24,MD,0.00,0.00,0
2020-03-30,MD,2.76,0.13,8
2021-02-14,MD,13.45,0.41,26
2021-04-22,MD,19.10,0.33,21
2021-08-11,MD,14.07,0.05,3
2021-05-26,MD,3.14,0.13,8
2021-06-01,MD,1.60,0.05,3
2021-04-10,MD,25.15,0.30,19
2021-02-06,MD,23.82,0.56,35
2022-09-18,MD,0.00,0.00,0
2020-11-13,MD,29.67,0.29,18
2021-06-22,MD,0.78,0.10,6
2020-04-03,MD,6.78,0.21,13
2022-09-29,MD,13.51,0.14,9
2021-04-20,MD,14.69,0.32,20
2021-07-30,MD,8.35,0.03,2
2022-04-09,MD,0.00,0.00,0
2021-07-07,MD,0.87,0.02,1
2020-03-06,MD,0.00,0.00,0
2022-01-21,MD,79.64,1.06,67
2021-07-24,MD,5.03,0.02,1
2021-10-23,MD,14.45,0.13,8
2022-01-27,MD,54.62,0.86,54
2022-03-30,MD,6.68,0.03,2
2020-07-04,MD,6.03,0.29,18
2020-08-09,MD,14.64,0.16,10
2022-05-16,MD,90.44,0.29,18
2021-01-22,MD,38.04,0.70,44
2021-01-01,MD,56.48,0.68,43
2020-12-04,MD,60.21,0.48,30
2022-04-26,MD,44.88,0.25,16
2021-08-14,MD,16.13,0.10,6
2022-08-25,MD,19.99,0.10,6
2020-04-09,MD,10.42,0.49,31
2020-06-28,MD,5.19,0.30,19
2021-11-04,MD,12.70,0.21,13
2021-10-02,MD,20.43,0.24,15
2020-04-29,MD,11.69,0.91,57
2021-03-20,MD,17.75,0.30,19
2021-02-24,MD,13.69,0.21,13
2021-04-17,MD,23.82,0.17,11
2020-12-03,MD,32.45,0.67,42
2022-08-18,MD,24.23,0.10,6
2021-01-04,MD,39.42,0.70,44
2021-11-21,MD,15.97,0.06,4
2022-08-22,MD,46.85,0.19,12
2022-09-26,MD,26.99,0.25,16
2021-01-26,MD,23.53,0.76,48
2020-06-17,MD,8.89,0.24,15
2021-03-02,MD,7.43,0.17,11
2021-07-31,MD,9.32,0.08,5
2022-03-23,MD,5.75,0.05,3
2021-12-08,MD,19.16,0.14,9
2020-03-16,MD,0.10,0.00,0
2020-11-06,MD,24.47,0.22,14
2021-11-24,MD,14.37,0.13,8
2022-06-15,MD,25.93,0.14,9
2020-11-18,MD,32.04,0.30,19
2021-07-03,MD,1.52,0.03,2
2021-02-05,MD,24.56,0.49,31
2021-05-30,MD,3.95,0.16,10
2020-07-03,MD,8.54,0.13,8
2022-02-08,MD,12.64,0.67,42
2020-07-01,MD,5.70,0.21,13
2020-03-12,MD,0.00,0.00,0
2021-04-28,MD,15.91,0.14,9
2021-03-08,MD,11.37,0.25,16
2022-05-15,MD,0.00,0.00,0
2020-12-10,MD,50.84,0.70,44
2022-10-12,MD,11.21,0.14,9
2021-10-30,MD,13.83,0.25,16
2021-10-10,MD,21.16,0.17,11
2022-06-26,MD,0.00,0.00,0
2022-05-29,MD,0.00,0.00,0
2020-05-10,MD,16.72,0.81,51
2020-08-26,MD,6.99,0.16,10
2021-12-29,MD,189.18,0.62,39
2022-08-24,MD,21.74,0.17,11
2022-10-03,MD,0.00,0.00,0
2020-03-27,MD,3.08,0.03,2
2021-01-05,MD,31.06,0.60,38
2021-09-03,MD,22.02,0.25,16
2022-09-08,MD,21.26,0.21,13
2022-03-27,MD,3.57,0.03,2
2022-07-17,MD,0.00,0.00,0
2022-02-23,MD,10.49,0.22,14
2021-09-24,MD,21.64,0.14,9
2022-05-14,MD,0.00,0.00,0
2020-06-23,MD,6.41,0.25,16
2021-09-12,MD,18.26,0.29,18
2022-07-21,MD,27.45,0.13,8
2021-08-20,MD,19.15,0.16,10
2022-09-16,MD,15.62,0.16,10
2021-10-04,MD,17.12,0.21,13
